observed_at,rain_mm,rain_forecast,temperature_c,temperature_forecast,event_intensity
2026-07-26 09:45:00-05:00,1.1056513816844549,2.1031053929832666,16.54712989981026,16.531488267450314,0.0
2026-07-26 10:00:00-05:00,0.906634132981253,1.569476101667291,17.520307850402766,18.775013463238363,0.0
2026-07-26 10:15:00-05:00,0.7434399890446274,0.3285183685541363,18.76599953989917,18.754112992484497,0.0
2026-07-26 10:30:00-05:00,0.6096207910165944,0.7280851467726334,18.29812208265626,17.91230492173287,0.0
2026-07-26 10:45:00-05:00,0.4998890486336074,0.9657508106443654,19.90127795971272,18.90660876446078,0.0
2026-07-26 11:00:00-05:00,0.409909019879558,0.005858109271049405,19.02748682181653,18.36492824492571,0.0
2026-07-26 11:15:00-05:00,0.33612539630123756,0.49325372504784604,19.423278586101176,20.656747923225943,0.0
2026-07-26 11:30:00-05:00,0.2756228249670148,0.040596613099860984,18.116989457565666,19.840538643864683,0.0
2026-07-26 11:45:00-05:00,0.22601071647295212,0.12488391585109894,18.888803426126543,19.032121198782185,0.0
2026-07-26 12:00:00-05:00,0.18532878750782072,0.8444750791133568,19.212302112924082,16.943356700700846,0.0
2026-07-26 12:15:00-05:00,0.151969605756413,0.5247284596962563,19.921679770948746,19.104054093072616,0.0
2026-07-26 12:30:00-05:00,0.12461507672025865,0.0,19.76529598768688,18.495053881436835,0.0
2026-07-26 12:45:00-05:00,0.10218436291061209,0.0,19.754404748604568,20.074721274330546,0.0
2026-07-26 13:00:00-05:00,0.0837911775867019,1.0043385568986927,19.51816605828235,18.76736623557639,0.0
2026-07-26 13:15:00-05:00,0.06870876562109555,0.0037193087524974855,20.32145436646394,21.622294413067884,0.0
2026-07-26 13:30:00-05:00,0.05634118780929835,0.89933788039498,20.064133024015753,20.52381749086254,0.0
2026-07-26 13:45:00-05:00,0.04619977400362465,0.22734240606898945,20.679244431761127,20.821794521684097,0.0
2026-07-26 14:00:00-05:00,0.03788381468297221,0.1858108288184004,20.908495685889687,21.347867280569556,0.0
2026-07-26 14:15:00-05:00,0.03106472804003721,0.0,19.756161870809958,19.318747233245308,0.0
2026-07-26 14:30:00-05:00,0.02547307699283051,0.0,20.058540782926208,21.807232802006695,0.0
2026-07-26 14:45:00-05:00,0.19395519087236845,0.659348846611808,20.58472890660842,20.879808310361117,0.0
2026-07-26 15:00:00-05:00,0.15904325651534212,0.20787361176538927,19.61783845452603,18.612355520361103,0.0
2026-07-26 15:15:00-05:00,0.13041547034258053,0.4976371640702213,20.57012309535755,21.17669838024516,0.0
2026-07-26 15:30:00-05:00,1.2636519111852906,1.048014383861058,20.479148798830277,21.26416071615104,0.0
2026-07-26 15:45:00-05:00,1.0361945671719384,1.9152871640837419,21.017860807564436,21.06836296057224,0.0
2026-07-26 16:00:00-05:00,0.8496795450809894,0.6945903461063414,19.90555365504731,20.181927770562243,0.0
2026-07-26 16:15:00-05:00,0.6967372269664113,0.8182703713321025,19.419520103709267,19.05820442843241,0.0
2026-07-26 16:30:00-05:00,0.5713245261124572,0.0,18.987230420381202,18.68190029784869,0.0
2026-07-26 16:45:00-05:00,0.46848611141221486,1.8023933823697704,19.040045514365225,17.856141122295565,0.0
2026-07-26 17:00:00-05:00,0.38415861135801616,0.014267417257137038,18.495566218199635,18.586609279296823,0.0
2026-07-26 17:15:00-05:00,0.31501006131357323,0.0,19.132998071994024,18.67816904328813,0.0
2026-07-26 17:30:00-05:00,0.25830825027713006,0.00031914001758731603,17.936828748826937,18.025718060691467,0.0
2026-07-26 17:45:00-05:00,0.21181276522724662,0.0,17.432019925166486,16.84488185899238,0.0
2026-07-26 18:00:00-05:00,0.17368646748634223,0.17189861343586887,17.2805808658621,17.357381168593516,0.0
2026-07-26 18:15:00-05:00,0.14242290333880062,0.04694099887348245,17.88056569615197,17.60373208209988,0.0
2026-07-26 18:30:00-05:00,0.1167867807378165,0.14456064780235464,16.850500295633807,15.270002154429104,0.0
2026-07-26 18:45:00-05:00,0.09576516020500953,0.2078285328860141,16.104913460339347,15.185678198083405,0.0
2026-07-26 19:00:00-05:00,0.0785274313681078,0.5556805091734844,16.75747493996568,18.13883424576086,0.0
2026-07-26 19:15:00-05:00,0.0643924937218484,0.8123189766394041,15.215994360526182,14.523698047044638,0.0
2026-07-26 19:30:00-05:00,0.052801844851915684,0.29500086573148365,16.09970920246831,16.09278023398294,0.0
2026-07-26 19:45:00-05:00,0.04329751277857086,0.0,14.796217708721974,15.30285507226596,0.0
2026-07-26 20:00:00-05:00,0.035503960478428104,0.0,13.601363199931878,13.691676495439097,0.0
2026-07-26 20:15:00-05:00,0.029113247592311042,0.632842868477105,14.11821333731997,12.953100448450588,0.0
2026-07-26 20:30:00-05:00,0.023872863025695055,0.039363702025885995,12.898304877871752,13.62735565766311,0.0
2026-07-26 20:45:00-05:00,0.019575747681069944,0.4089836811331824,11.939441440781325,11.100703618623465,0.0
2026-07-26 21:00:00-05:00,0.016052113098477355,0.0,13.776845966267372,13.432086829193755,0.0
2026-07-26 21:15:00-05:00,0.01316273274075143,0.08534725021577795,12.763723721999243,12.059303021454305,0.0
2026-07-26 21:30:00-05:00,3.7224242738347852,4.393017845424323,12.819509777678837,11.322427547688765,0.0
2026-07-26 21:45:00-05:00,3.0523879045445237,3.6195511955786843,12.125044919496968,12.62343220451217,0.0
2026-07-26 22:00:00-05:00,2.502958081726509,2.2148275888403557,11.87355932209849,11.387422937334707,0.0
2026-07-26 22:15:00-05:00,2.0524256270157375,2.529269560885671,12.139416228369727,11.267667470223076,0.0
2026-07-26 22:30:00-05:00,1.6829890141529047,1.3812555484376223,10.58658706722924,10.122310155191329,0.0
2026-07-26 22:45:00-05:00,1.3800509916053818,1.0871001594778171,10.68705309620484,10.73235244990508,0.0
2026-07-26 23:00:00-05:00,1.131641813116413,1.464808169241278,10.083426723867083,9.190954018512809,0.0
2026-07-26 23:15:00-05:00,0.9279462867554586,0.4139364972653069,9.757687179616154,9.012290502650828,0.0
2026-07-26 23:30:00-05:00,0.7609159551394761,0.41570200121214407,11.136820550053582,11.261757605630372,0.0
2026-07-26 23:45:00-05:00,0.6239510832143703,0.006757398561208494,9.819531089111498,9.695589899254164,0.0
2026-07-27 00:00:00-05:00,0.5116398882357837,0.6904551797536246,8.076976651333993,7.613927411860509,0.0
2026-07-27 00:15:00-05:00,0.41954470835334257,0.7949486521970586,8.703655061374008,8.994921502034341,0.0
2026-07-27 00:30:00-05:00,0.3440266608497409,0.0,8.888331819118099,9.395645523291384,0.0
2026-07-27 00:45:00-05:00,0.2821018618967875,0.6674146856002623,9.642664480264317,9.870160523426845,0.0
2026-07-27 01:00:00-05:00,0.23132352675536572,0.07594769032454438,9.428266604662292,8.902772379757028,0.0
2026-07-27 01:15:00-05:00,0.18968529193939987,0.7220528630942357,9.070691713528976,9.941811995142881,0.0
2026-07-27 01:30:00-05:00,0.1555419393903079,0.0,8.021557441009923,6.580443148571188,0.0
2026-07-27 01:45:00-05:00,0.12754439030005246,0.0,7.218766507902593,6.242532604996794,0.0
2026-07-27 02:00:00-05:00,0.10458640004604301,0.21555653852154769,9.090542230036517,9.148815752151743,0.0
2026-07-27 02:15:00-05:00,0.08576084803775527,0.0,7.812513530164183,7.101423605854115,0.0
2026-07-27 02:30:00-05:00,0.07032389539095932,0.714342722127527,8.465779075610556,9.686972998187244,0.0
2026-07-27 02:45:00-05:00,0.05766559422058664,0.49550186823362435,9.054461546101145,8.505283653193306,0.0
2026-07-27 03:00:00-05:00,0.04728578726088104,0.0,7.828973929273156,8.167727050967208,0.0
2026-07-27 03:15:00-05:00,0.03877434555392245,0.0,8.795934891522913,8.602166148618862,0.0
2026-07-27 03:30:00-05:00,0.03179496335421641,0.3637139722003015,8.252816664552352,8.65041989170527,0.0
2026-07-27 03:45:00-05:00,0.026071869950457453,0.8812192435107097,10.153092408587684,7.992689669651864,0.0
2026-07-27 04:00:00-05:00,0.02137893335937511,0.20118310475567808,9.752796802974654,11.636324280402084,0.0
2026-07-27 04:15:00-05:00,0.01753072535468759,0.23809023033143667,10.412037925556147,9.439100262933245,0.0
2026-07-27 04:30:00-05:00,0.014375194790843822,0.4413037239590728,9.757365575046524,8.857473922856382,0.0
2026-07-27 04:45:00-05:00,0.011787659728491932,0.2102103736928726,10.52293120824701,9.357402673261213,0.0
2026-07-27 05:00:00-05:00,0.009665880977363385,0.12260185758940517,10.1583429654934,9.333241333370825,0.0
2026-07-27 05:15:00-05:00,0.007926022401437974,0.0,13.041290488041474,12.35943939422085,0.0
2026-07-27 05:30:00-05:00,0.22771267499364273,1.1491263234951556,12.125632330053627,12.41809713946467,0.0
2026-07-27 05:45:00-05:00,0.18672439349478703,0.0,11.496474126646664,12.388409965058774,0.0
2026-07-27 06:00:00-05:00,0.15311400266572536,0.4470762642887951,10.215631956804899,10.836203657739366,0.0
2026-07-27 06:15:00-05:00,0.1255534821858948,0.12120151502701887,10.809766588362328,10.860908012556688,0.0
2026-07-27 06:30:00-05:00,0.10295385539243372,0.13484850766172665,12.699916346190316,13.448036415202916,0.0
2026-07-27 06:45:00-05:00,0.08442216142179565,0.19203086103695227,11.701716457108603,12.526496892139704,0.0
2026-07-27 07:00:00-05:00,0.17272863699761654,0.6723938325637913,12.917802655881607,13.669936862208516,0.0
2026-07-27 07:15:00-05:00,0.14163748233804554,0.2952840646934135,14.725724553748922,14.6065479342155,0.0
2026-07-27 07:30:00-05:00,0.11614273551719734,0.0,13.730746781491035,12.998698968289174,0.0
2026-07-27 07:45:00-05:00,0.0952370431241018,0.0,12.896799710768603,13.743195758096368,0.0
2026-07-27 08:00:00-05:00,0.07809437536176347,0.0,14.688121055230111,15.582155648312469,0.0
2026-07-27 08:15:00-05:00,0.06403738779664604,0.0,13.855041275356891,13.80937050657683,0.0
2026-07-27 08:30:00-05:00,0.05251065799324975,0.0,14.378665850945143,15.081906741028615,0.0
2026-07-27 08:45:00-05:00,0.04305873955446479,0.7460136725151197,15.758370978420661,16.09286423688067,0.0
2026-07-27 09:00:00-05:00,0.03530816643466113,0.0,16.053119640603146,17.279290137213483,0.0
2026-07-27 09:15:00-05:00,0.028952696476422124,0.5700630579887571,16.40067528373806,16.301930107929355,0.0
2026-07-27 09:30:00-05:00,0.02374121111066614,0.0,16.906169237349356,15.96427219816938,0.0
2026-07-27 09:45:00-05:00,0.019467793110746236,0.0,15.989396317284442,15.123223030169314,0.0
2026-07-27 10:00:00-05:00,0.015963590350811914,0.12550539293260654,18.089690378658716,18.09255944041062,0.0
2026-07-27 10:15:00-05:00,0.013090144087665768,0.44446384550052326,18.02858373703317,17.985368503266645,0.0
2026-07-27 10:30:00-05:00,0.01073391815188593,0.13115171091368533,17.168090495385574,16.097002810971016,0.0
2026-07-27 10:45:00-05:00,0.008801812884546461,1.1127706063686993,17.313312825823793,17.80073484239284,0.0
2026-07-27 11:00:00-05:00,0.44010151975234474,1.6513072069902914,19.43607675810399,19.27854977245139,0.0
2026-07-27 11:15:00-05:00,0.3608832461969227,0.8329676484777324,18.949766966227966,18.911979258588484,0.0
2026-07-27 11:30:00-05:00,0.2959242618814766,0.1406418858569467,20.376496563189434,19.165527519357575,0.0
2026-07-27 11:45:00-05:00,0.24265789474281077,0.0,20.041598852149587,19.927324426176092,0.0
2026-07-27 12:00:00-05:00,0.19897947368910482,0.03203307005290204,18.71459364877165,19.520810383011906,0.0
2026-07-27 12:15:00-05:00,0.16316316842506595,0.45479430134944243,20.243297434846347,19.983373378007137,0.0
2026-07-27 12:30:00-05:00,0.13379379810855407,0.37763654839512506,20.701741317754276,19.9317816264067,0.0
2026-07-27 12:45:00-05:00,0.10971091444901433,0.0,19.386076141091582,19.459964688316475,0.0
2026-07-27 13:00:00-05:00,0.08996294984819175,0.4105283511798955,20.370893181741085,20.386932568437963,0.0
2026-07-27 13:15:00-05:00,0.07376961887551724,0.7890825840041781,21.193879347775777,21.56993600849264,0.0
2026-07-27 13:30:00-05:00,0.06049108747792413,0.23499514756001166,19.843885358243373,20.475089704664164,0.0
2026-07-27 13:45:00-05:00,0.04960269173189778,0.0,21.368049323832036,21.616873683810677,0.0
2026-07-27 14:00:00-05:00,0.04067420722015618,0.5557335305259761,21.18643377802043,20.554824333884138,0.0
2026-07-27 14:15:00-05:00,0.03335284992052807,0.5141533009899426,21.708021988489058,22.109670769316054,0.0
2026-07-27 14:30:00-05:00,0.5550475665910054,0.33889121262291855,20.10737787182259,20.4163741981348,0.0
2026-07-27 14:45:00-05:00,0.4551390046046244,1.0283049238988928,20.134612500084373,21.60932079133291,0.0
2026-07-27 15:00:00-05:00,0.373213983775792,0.47304019844197587,19.620400155786534,18.600777691799568,0.0
2026-07-27 15:15:00-05:00,0.30603546669614945,0.0,20.245204019139443,20.65045646227163,0.0
2026-07-27 15:30:00-05:00,0.25094908269084254,0.37558921000317086,18.41488500703781,18.80049928940535,0.0
2026-07-27 15:45:00-05:00,0.20577824780649087,0.0,18.972178905299828,18.03215179036049,0.0
2026-07-27 16:00:00-05:00,0.1687381632013225,0.0,19.912172513884165,20.478655919234924,0.0
2026-07-27 16:15:00-05:00,0.13836529382508445,0.10842282177915208,19.699627855233544,19.389977554728574,0.0
2026-07-27 16:30:00-05:00,0.11345954093656924,0.0,19.4087206339917,18.76977103024694,0.0
2026-07-27 16:45:00-05:00,0.09303682356798677,0.6066470619720273,19.579832695606054,18.365012194388797,0.0
2026-07-27 17:00:00-05:00,0.07629019532574915,0.43184374390462776,18.429730216497514,19.064110886579215,0.0
2026-07-27 17:15:00-05:00,0.0625579601671143,0.006834143708175623,18.700993623880752,19.379473857374464,0.0
2026-07-27 17:30:00-05:00,0.05129752733703373,1.4258745570509257,18.407377050221182,18.202421166805767,0.0
2026-07-27 17:45:00-05:00,0.042063972416367654,0.0,17.020387348124572,17.662076748195247,0.0
2026-07-27 18:00:00-05:00,0.034492457381421475,0.0,18.05349709842788,17.89702401979822,0.0
2026-07-27 18:15:00-05:00,0.028283815052765608,0.0,16.291159325891147,16.6860341460168,0.0
2026-07-27 18:30:00-05:00,0.0231927283432678,0.7707207339298142,16.7375281850381,18.081410616554685,0.0
2026-07-27 18:45:00-05:00,0.019018037241479595,0.0,16.11150130795595,14.33424744460413,0.0
2026-07-27 19:00:00-05:00,0.015594790538013267,0.0,16.6127832079932,16.901245381586765,0.0
2026-07-27 19:15:00-05:00,0.012787728241170878,0.0,16.172027060006968,15.222434450304437,0.0
2026-07-27 19:30:00-05:00,0.01048593715776012,0.0,14.3428903911107,14.398159406227645,0.0
2026-07-27 19:45:00-05:00,0.008598468469363298,0.7084356484448722,15.34458719972605,16.771369438688843,0.0
2026-07-27 20:00:00-05:00,0.007050744144877904,0.0,14.00069349277514,15.488825390741098,0.0
2026-07-27 20:15:00-05:00,0.0057816101987998815,0.0,13.67914833355915,13.175499625774933,0.0
2026-07-27 20:30:00-05:00,0.004740920363015902,0.40735449980893895,14.74508479191637,15.530326648859884,0.0
2026-07-27 20:45:00-05:00,0.0038875546976730397,0.17644908213964985,13.551408472803207,12.924278468571543,0.0
2026-07-27 21:00:00-05:00,0.003187794852091892,0.5015399351510175,13.782113494944502,12.250508204068836,0.0
2026-07-27 21:15:00-05:00,0.0026139917787153513,0.0,12.164952429867814,12.47874096472168,0.0
2026-07-27 21:30:00-05:00,0.002143473258546588,0.17911321735839547,12.273364265610384,12.844258603196899,0.0
2026-07-27 21:45:00-05:00,0.0017576480720082022,0.09290294337858244,12.085434909211761,12.449078247073496,0.0
2026-07-27 22:00:00-05:00,0.0014412714190467257,0.39204237113857493,10.702037450984767,9.529805557213344,0.0
2026-07-27 22:15:00-05:00,0.001181842563618315,0.0,10.90090614181562,10.441434679077105,0.0
2026-07-27 22:30:00-05:00,0.0009691109021670182,0.0,10.76466108221468,10.694757640545928,0.0
2026-07-27 22:45:00-05:00,0.0007946709397769549,0.0,9.800066651510834,9.676056868604299,0.0
2026-07-27 23:00:00-05:00,0.000651630170617103,0.0,10.521246320184352,10.860461009502764,0.0
2026-07-27 23:15:00-05:00,0.0005343367399060244,0.23036877408772263,10.671730302765312,10.612295442870192,0.0
2026-07-27 23:30:00-05:00,0.00043815612672294,0.0,10.03306391850915,8.435460858811568,0.0
2026-07-27 23:45:00-05:00,0.0003592880239128108,0.0,9.861333224605547,9.77825038141234,0.0
2026-07-28 00:00:00-05:00,0.0002946161796085048,0.0,9.775220210857109,9.940154077536233,0.0
2026-07-28 00:15:00-05:00,0.18733058207340972,1.1129598297682686,8.785589614294404,8.8443390503007,0.0
2026-07-28 00:30:00-05:00,0.15361107730019596,0.0,10.156635631152199,11.319963782400048,0.0
2026-07-28 00:45:00-05:00,0.1259610833861607,0.5275950868342765,8.883323064974764,8.862353113101062,0.0
2026-07-28 01:00:00-05:00,0.10328808837665175,0.0,8.526166527302584,9.756061385734267,0.0
2026-07-28 01:15:00-05:00,0.08469623246885444,0.02403355423803734,10.350761790757375,10.518245190202064,0.0
2026-07-28 01:30:00-05:00,0.06945091062446064,0.0,8.727298816856704,7.075769884331806,0.0
2026-07-28 01:45:00-05:00,0.05694974671205772,0.0,8.00414895290366,8.146984288678503,0.0
2026-07-28 02:00:00-05:00,0.04669879230388733,0.0,8.033974281832032,8.432707271363029,0.0
2026-07-28 02:15:00-05:00,0.038293009689187606,0.19671698037874696,7.906038989073747,8.483872471953982,0.0
2026-07-28 02:30:00-05:00,0.031400267945133835,0.31216860790940415,8.045575729372684,9.314015363240514,0.0
2026-07-28 02:45:00-05:00,0.02574821971500974,0.4956746009750115,9.389551082655878,8.300373562798686,0.0
2026-07-28 03:00:00-05:00,0.02111354016630799,0.0,9.020176378011882,9.676399452346534,0.0
2026-07-28 03:15:00-05:00,0.01731310293637255,0.0,8.70727567852904,9.14364728681965,0.0
2026-07-28 03:30:00-05:00,0.01419674440782549,0.0,8.386657129821591,10.484101315285454,0.0
2026-07-28 03:45:00-05:00,0.0116413304144169,0.0,8.883157449562157,9.774473948725907,0.0
2026-07-28 04:00:00-05:00,0.8171857542314532,0.9685931573223717,9.194281968596068,7.805031453742632,0.0
2026-07-28 04:15:00-05:00,0.6700923184697916,0.36074446903479546,10.715124956805836,9.17411878032354,0.0
2026-07-28 04:30:00-05:00,0.549475701145229,0.6654961967737542,9.363195459671882,9.703593011059034,0.0
2026-07-28 04:45:00-05:00,0.4505700749390878,0.0,9.977138261050387,9.965855090959726,0.0
2026-07-28 05:00:00-05:00,0.369467461450052,0.48585058561115274,10.925196739180246,10.379918198213613,0.0
2026-07-28 05:15:00-05:00,0.3029633183890426,0.3950966404260416,10.707826100089873,11.418757622631496,0.0
2026-07-28 05:30:00-05:00,0.24842992107901493,0.0,11.733149524995191,13.118643303110726,0.0
2026-07-28 05:45:00-05:00,0.20371253528479225,0.9870888916935037,12.880945122654222,12.554766991158631,0.0
2026-07-28 06:00:00-05:00,0.16704427893352963,0.34611530711784994,11.82873981409927,10.934552776465342,0.0
2026-07-28 06:15:00-05:00,0.1369763087254943,0.44509617789409184,13.523829095455586,13.734147342919059,0.0
2026-07-28 06:30:00-05:00,0.11232057315490532,0.3838641500498322,11.292462766134811,11.686105313413911,0.0
2026-07-28 06:45:00-05:00,0.09210286998702236,0.0,11.447294479570484,11.110361681506147,0.0
2026-07-28 07:00:00-05:00,0.07552435338935833,0.09533709017984954,12.560439201902268,11.834189871982677,0.0
2026-07-28 07:15:00-05:00,0.06192996977927382,0.0,13.821147840103325,13.380571587644278,0.0
2026-07-28 07:30:00-05:00,0.05078257521900453,0.5684027808918952,14.556182213244696,15.40205949827453,0.0
2026-07-28 07:45:00-05:00,0.041641711679583714,0.0,14.771995995911261,14.776210686853466,0.0
2026-07-28 08:00:00-05:00,0.034146203577258644,0.21060956383042684,14.036380004931765,14.019058285929997,0.0
2026-07-28 08:15:00-05:00,0.027999886933352085,0.3972883956080829,15.26994156145497,15.306536422284713,0.0
2026-07-28 08:30:00-05:00,0.022959907285348708,0.0,15.548104681914456,16.01366435434272,0.0
2026-07-28 08:45:00-05:00,0.032159862012471244,0.0,14.68726175986274,13.614717696957838,0.0
2026-07-28 09:00:00-05:00,0.02637108685022642,0.0,17.136171056068022,16.44800976683909,0.0
2026-07-28 09:15:00-05:00,0.021624291217185662,0.0793206627921071,16.892861465039452,16.23299767419103,0.0
2026-07-28 09:30:00-05:00,0.01773191879809224,0.2451084954380885,15.514874252086871,14.653638305298486,0.0
2026-07-28 09:45:00-05:00,0.014540173414435637,0.25857348298415817,17.13381010040769,17.092481161385344,0.0
2026-07-28 10:00:00-05:00,0.011922942199837222,0.35265151571263964,17.46464330439587,16.719551508738796,0.0
2026-07-28 10:15:00-05:00,1.5949628129191369,1.4960352515623063,17.642060748088216,18.45222820867654,0.0
2026-07-28 10:30:00-05:00,1.3078695065936923,1.1596893207737995,16.80320624606548,16.66773539106765,0.0
2026-07-28 10:45:00-05:00,1.0724529954068276,0.3689684642389206,18.392555016497663,19.091723600812976,0.0
2026-07-28 11:00:00-05:00,0.8794114562335986,1.2818536106311997,17.499349207039124,17.344062815378226,0.0
2026-07-28 11:15:00-05:00,0.7211173941115508,0.0,18.8847772604358,18.66297317714809,0.0
2026-07-28 11:30:00-05:00,0.5913162631714717,0.5625303351923661,20.570976945857964,19.920915365908495,0.0
2026-07-28 11:45:00-05:00,2.118925896272956,2.819781860000072,19.966647898593074,19.327553186262392,0.0
2026-07-28 12:00:00-05:00,1.7375192349438235,1.8099855705939263,20.049118113283587,21.061477824125394,0.0
2026-07-28 12:15:00-05:00,1.4247657726539351,1.3612351816267174,19.527280993366215,20.76779413310623,0.0
2026-07-28 12:30:00-05:00,1.1683079335762268,0.878039427732958,20.146865569326444,21.398733841773016,0.0
2026-07-28 12:45:00-05:00,0.9580125055325058,1.4266630701691603,21.136061808814535,20.13468505699482,0.0
2026-07-28 13:00:00-05:00,0.7855702545366547,0.6297372828799229,20.48650142323416,20.366315898618755,0.0
2026-07-28 13:15:00-05:00,0.6441676087200569,0.8037879800450224,19.315723879162704,19.611184722639425,0.0
2026-07-28 13:30:00-05:00,0.5282174391504466,0.0,20.277355887084468,20.149139136337457,0.0
2026-07-28 13:45:00-05:00,0.4331383001033662,0.411165931664697,20.20872735247155,21.80389438043959,0.0
2026-07-28 14:00:00-05:00,0.3551734060847602,1.0903619095567028,20.393113937848884,20.18745677546222,0.0
2026-07-28 14:15:00-05:00,0.2912421929895034,0.28268499851182854,20.976008120732686,21.416722314773985,0.0
2026-07-28 14:30:00-05:00,0.23881859825139276,0.0,20.679373667157403,23.567879400583813,0.0
2026-07-28 14:45:00-05:00,0.19583125056614206,0.6632840538860081,19.79306663868483,19.819139751500856,0.0
2026-07-28 15:00:00-05:00,0.1605816254642365,0.2747284108216226,20.133270238963473,20.680947646130036,0.0
2026-07-28 15:15:00-05:00,0.13167693288067392,0.0,21.144733210099258,21.10606537746253,0.0
2026-07-28 15:30:00-05:00,0.1079750849621526,0.0,20.22644520285605,21.104118041068567,0.0
2026-07-28 15:45:00-05:00,0.08853956966896513,0.22594684625670736,18.930867454639216,19.566667020126946,0.0
2026-07-28 16:00:00-05:00,0.15303898744621197,0.28711541395115603,19.28959636404248,19.441828442542686,0.0
2026-07-28 16:15:00-05:00,0.1254919697058938,0.0,19.40506592711982,19.679286934498883,0.0
2026-07-28 16:30:00-05:00,0.1029034151588329,0.15870741938208685,19.47240064144025,18.747201626325452,0.0
2026-07-28 16:45:00-05:00,0.08438080043024297,0.17309730322726807,19.660252530213523,20.174636325329125,0.0
2026-07-28 17:00:00-05:00,0.06919225635279923,0.0,19.738308281419517,19.648589374694122,0.0
